Perturbation,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PPSA1,DPSA1,FNSA1,FPSA1,WNSA1,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,RPSA,HybRatio,FCSP3,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,nRot,RotRatio,SLogP,SMR,TopoPSA,GGI1,GGI2,Vabc,MW,AMW,WPath,WPol,Zagreb1
39>07,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-62.60206064211695,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-106.14793616849568,73.46877448912642,179.6167106576221,-0.0882198666046567,0.08821986660465675,-125.44000982026483,57.35932939824636,-0.005085003258359921,-0.003170860436862627,-8.820876873320799,3.473204013828024,-59.376334682817514,26.697173003447986,-0.029486211556004283,0.029486211556004116,0.006493506493506496,0.004329004329004321,0.0238603988603987,-0.25,0.014601139601139623,-0.5,0.0092592592592593,-0.5,-0.018518518518518517,-1.8967001018256653,-0.04303814459958899,-0.32204822880735495,-0.004554123822025358,-7.0,0.011111111111111072,1.0,0.0,-2.75,0.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689585,-1.2584000000000009,-7.215000000000003,12.889999999999993,-1.0,-0.22222222222222232,-21.510292656043816,-32.96577867999997,-0.5508718371748351,-175.0,-2.0,-6.0
25>32,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.0,-1.0,-79.10698949898267,-4.0,-2.0,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0,30.30119531295304,-123.22425207344872,-153.52544738640177,0.06343893788969779,-0.06343893788969779,-10.0354135373168,-194.56904507071374,-0.08612762605369467,0.017053261234462963,130.62863368548503,-20.874676783319075,-72.73658428581257,-20.1864724746829,0.008678969933427871,-0.008678969933427705,-0.03754940711462451,-0.03952569169960474,0.02678571428571419,-1.5,-0.008928571428571397,-0.5,0.0357142857142857,-0.5,-0.017857142857142856,-2.604214619640974,-0.039809890755937216,-0.44721359549995743,-0.0015283098191380406,-14.01000000000002,0.03999999999999998,-1.0,0.0,-3.805585999999998,-3.742414,0.0,0.0,0.0,0.0,0.0,-1.0,-0.02558398220244716,-0.008599999999998609,-6.552000000000021,-9.229999999999997,-1.0,-0.22222222222222143,-26.086212175347896,-30.010564684000144,-0.005150269888541281,-377.0,-4.0,-10.0
32>25,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,79.10698949898267,4.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,-30.30119531295304,123.22425207344872,153.52544738640177,-0.06343893788969779,0.06343893788969779,10.0354135373168,194.56904507071374,0.08612762605369467,-0.017053261234462963,-130.62863368548503,20.874676783319075,72.73658428581257,20.1864724746829,-0.008678969933427871,0.008678969933427705,0.03754940711462451,0.03952569169960474,-0.02678571428571419,1.5,0.008928571428571397,0.5,-0.0357142857142857,0.5,0.017857142857142856,2.604214619640974,0.039809890755937216,0.44721359549995743,0.0015283098191380406,14.01000000000002,-0.03999999999999998,1.0,0.0,3.805585999999998,3.742414,0.0,0.0,0.0,0.0,0.0,1.0,0.02558398220244716,0.008599999999998609,6.552000000000021,9.229999999999997,1.0,0.22222222222222143,26.086212175347896,30.010564684000144,0.005150269888541281,377.0,4.0,10.0
32>39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65.22577787594707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97542208145029,-22.45634027604035,-48.43176235749064,0.023030739431908198,-0.023030739431908254,29.17852551978399,-21.74458599280763,0.0016344855131584513,0.0010108674643321824,12.340161295302465,-1.0915456668406023,5.127359446623018,-1.6082776412130215,0.001886243310697977,-0.0018862433106979354,0.0,0.0,-0.004629629629629539,0.75,0.00462962962962965,0.5,-0.0092592592592593,0.5,0.018518518518518517,1.6341354202099545,0.03293950299898474,0.24083528740357973,0.0014305491526493963,7.010000000000019,0.0,0.0,0.0,1.5132070000000013,-0.4932069999999982,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034482758620689585,0.6534000000000002,5.010000000000005,0.0,1.0,0.22222222222222232,15.2110680299063,33.96102764799997,0.7382832097391301,175.0,2.0,6.0
39>32,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-65.22577787594707,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.97542208145029,22.45634027604035,48.43176235749064,-0.023030739431908198,0.023030739431908254,-29.17852551978399,21.74458599280763,-0.0016344855131584513,-0.0010108674643321824,-12.340161295302465,1.0915456668406023,-5.127359446623018,1.6082776412130215,-0.001886243310697977,0.0018862433106979354,0.0,0.0,0.004629629629629539,-0.75,-0.00462962962962965,-0.5,0.0092592592592593,-0.5,-0.018518518518518517,-1.6341354202099545,-0.03293950299898474,-0.24083528740357973,-0.0014305491526493963,-7.010000000000019,0.0,0.0,0.0,-1.5132070000000013,0.4932069999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689585,-0.6534000000000002,-5.010000000000005,0.0,-1.0,-0.22222222222222232,-15.2110680299063,-33.96102764799997,-0.7382832097391301,-175.0,-2.0,-6.0
38>21,0.0,0.0,6.0,6.0,10.0,5.0,0.0,0.0,-1.0,238.13194241430404,11.0,6.0,5.0,0.0,0.0,6.0,6.0,8.0,3.0,75.83548446515147,106.75382574339955,30.91834127824808,0.0037950566197361146,-0.0037950566197358926,138.39628322213002,202.71744446923623,-0.026738423489014285,-0.015312813613541115,-14.931226252897233,15.596995898102506,210.89085598628685,-28.301545777735896,0.06340799462228353,-0.06340799462228328,-0.05714285714285716,-0.0380952380952381,0.0608974358974359,2.75,-0.022435897435897356,5.5,0.08333333333333337,-0.5,-0.023809523809523808,4.565235359870645,0.042610487243988304,0.831615280064887,-0.007805353441609153,81.99000000000001,0.025396825396825362,0.0,0.0,11.173965000000003,4.506035000000001,1.0,0.0,0.0,0.0,1.0,1.0,0.01649175412293853,0.5491000000000004,19.47099999999999,0.0,0.5,1.1111111111111116,57.399007522270495,42.07027248000014,-0.9767562634164442,581.0,14.0,30.0
21>38,0.0,0.0,-6.0,-6.0,-10.0,-5.0,0.0,0.0,1.0,-238.13194241430404,-11.0,-6.0,-5.0,0.0,0.0,-6.0,-6.0,-8.0,-3.0,-75.83548446515147,-106.75382574339955,-30.91834127824808,-0.0037950566197361146,0.0037950566197358926,-138.39628322213002,-202.71744446923623,0.026738423489014285,0.015312813613541115,14.931226252897233,-15.596995898102506,-210.89085598628685,28.301545777735896,-0.06340799462228353,0.06340799462228328,0.05714285714285716,0.0380952380952381,-0.0608974358974359,-2.75,0.022435897435897356,-5.5,-0.08333333333333337,0.5,0.023809523809523808,-4.565235359870645,-0.042610487243988304,-0.831615280064887,0.007805353441609153,-81.99000000000001,-0.025396825396825362,0.0,0.0,-11.173965000000003,-4.506035000000001,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.01649175412293853,-0.5491000000000004,-19.47099999999999,0.0,-0.5,-1.1111111111111116,-57.399007522270495,-42.07027248000014,0.9767562634164442,-581.0,-14.0,-30.0
38>32,0.0,0.0,6.0,6.0,11.0,5.0,0.0,0.0,-2.0,235.50822518047391,12.0,6.0,6.0,0.0,0.0,6.0,6.0,9.0,3.0,150.06692162304728,61.59999476931779,-88.46692685372949,0.06322178118438626,-0.06322178118438615,228.5326602338174,173.058678821476,-0.022845485066594062,-0.012873285466355383,-19.368685169492437,12.902096507220449,265.07788432508664,-53.410967932721476,0.0910169081492388,-0.0910169081492385,-0.06363636363636366,-0.04242424242424242,0.04166666666666674,2.25,-0.04166666666666663,5.5,0.08333333333333337,-0.5,-0.023809523809523808,4.843066515758334,0.05329630093197635,0.9123431952369536,-0.004700433627298911,81.97999999999999,0.01428571428571429,-1.0,0.0,12.410758000000001,4.369242,1.0,0.0,0.0,0.0,1.0,1.0,0.01649175412293853,1.1541000000000006,21.675999999999988,-12.889999999999993,0.5,1.1111111111111116,63.69823214840801,41.07502351200014,-1.1641676359807391,581.0,14.0,30.0
32>38,0.0,0.0,-6.0,-6.0,-11.0,-5.0,0.0,0.0,2.0,-235.50822518047391,-12.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,-9.0,-3.0,-150.06692162304728,-61.59999476931779,88.46692685372949,-0.06322178118438626,0.06322178118438615,-228.5326602338174,-173.058678821476,0.022845485066594062,0.012873285466355383,19.368685169492437,-12.902096507220449,-265.07788432508664,53.410967932721476,-0.0910169081492388,0.0910169081492385,0.06363636363636366,0.04242424242424242,-0.04166666666666674,-2.25,0.04166666666666663,-5.5,-0.08333333333333337,0.5,0.023809523809523808,-4.843066515758334,-0.05329630093197635,-0.9123431952369536,0.004700433627298911,-81.97999999999999,-0.01428571428571429,1.0,0.0,-12.410758000000001,-4.369242,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.01649175412293853,-1.1541000000000006,-21.675999999999988,12.889999999999993,-0.5,-1.1111111111111116,-63.69823214840801,-41.07502351200014,1.1641676359807391,-581.0,-14.0,-30.0
21>32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.6237172338301207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,74.23143715789581,-45.15383097408176,-119.38526813197757,0.059426724564650146,-0.05942672456465026,90.13637701168739,-29.65876564776022,0.0038929384224202224,0.002439528147185732,-4.4374589165952045,-2.694899390882057,54.18702833879979,-25.10942215498558,0.02760891352695527,-0.02760891352695523,-0.006493506493506496,-0.004329004329004321,-0.019230769230769162,-0.5,-0.019230769230769273,0.0,0.0,0.0,0.0,0.27783115588768936,0.010685813687988044,0.08072791517206657,0.003104919814310242,-0.010000000000019327,-0.011111111111111072,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000002,2.2049999999999983,-12.889999999999993,0.0,0.0,6.299224626137516,-0.9952489679999985,-0.18741137256429496,0.0,0.0,0.0
32>21,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.6237172338301207,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-74.23143715789581,45.15383097408176,119.38526813197757,-0.059426724564650146,0.05942672456465026,-90.13637701168739,29.65876564776022,-0.0038929384224202224,-0.002439528147185732,4.4374589165952045,2.694899390882057,-54.18702833879979,25.10942215498558,-0.02760891352695527,0.02760891352695523,0.006493506493506496,0.004329004329004321,0.019230769230769162,0.5,0.019230769230769273,0.0,0.0,0.0,0.0,-0.27783115588768936,-0.010685813687988044,-0.08072791517206657,-0.003104919814310242,0.010000000000019327,0.011111111111111072,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000002,-2.2049999999999983,12.889999999999993,0.0,0.0,-6.299224626137516,0.9952489679999985,0.18741137256429496,0.0,0.0,0.0
21>39,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,62.60206064211695,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.2068592393461,-67.61017125012211,-167.8170304894682,0.08245746399655834,-0.08245746399655851,119.31490253147138,-51.40335164056785,0.005527423935578674,0.0034503956115179146,7.902702378707261,-3.786445057722659,59.31438778542281,-26.717699796198602,0.029495156837653247,-0.029495156837653164,-0.006493506493506496,-0.004329004329004321,-0.0238603988603987,0.25,-0.014601139601139623,0.5,-0.0092592592592593,0.5,0.018518518518518517,1.9119665760976439,0.04362531668697278,0.3215632025756463,0.004535468966959638,7.0,-0.011111111111111072,-1.0,0.0,2.75,-0.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034482758620689585,1.2584000000000004,7.215000000000003,-12.889999999999993,1.0,0.22222222222222232,21.510292656043816,32.96577867999997,0.5508718371748351,175.0,2.0,6.0
39>21,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-62.60206064211695,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-100.2068592393461,67.61017125012211,167.8170304894682,-0.08245746399655834,0.08245746399655851,-119.31490253147138,51.40335164056785,-0.005527423935578674,-0.0034503956115179146,-7.902702378707261,3.786445057722659,-59.31438778542281,26.717699796198602,-0.029495156837653247,0.029495156837653164,0.006493506493506496,0.004329004329004321,0.0238603988603987,-0.25,0.014601139601139623,-0.5,0.0092592592592593,-0.5,-0.018518518518518517,-1.9119665760976439,-0.04362531668697278,-0.3215632025756463,-0.004535468966959638,-7.0,0.011111111111111072,1.0,0.0,-2.75,0.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689585,-1.2584000000000004,-7.215000000000003,12.889999999999993,-1.0,-0.22222222222222232,-21.510292656043816,-32.96577867999997,-0.5508718371748351,-175.0,-2.0,-6.0
32>05,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,4.814180739999983,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-119.57887996411148,63.75496017138585,183.33384013549733,-0.09418099027320492,0.0941809902732047,-146.33290265853236,31.71954712618549,-0.014705142981695979,-0.009460176187761099,22.56911254154818,10.964294601629518,-98.33096510168355,42.507045308957814,-0.048717511178283046,0.048717511178282755,0.013636363636363641,0.009090909090909094,0.03846153846153855,1.0,0.038461538461538436,0.0,0.0,0.0,0.0,-0.5730880059236085,-0.022041846381677277,-0.16180946247673234,-0.006223440864489699,0.020000000000010232,0.022727272727272707,2.0,0.0,-2.4735859999999974,0.27358600000000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2100000000000006,-4.409999999999997,25.78000000000001,0.0,0.0,-12.598449252275032,1.990497935999997,0.3833414438815126,0.0,0.0,0.0
05>32,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,-4.814180739999983,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,119.57887996411148,-63.75496017138585,-183.33384013549733,0.09418099027320492,-0.0941809902732047,146.33290265853236,-31.71954712618549,0.014705142981695979,0.009460176187761099,-22.56911254154818,-10.964294601629518,98.33096510168355,-42.507045308957814,0.048717511178283046,-0.048717511178282755,-0.013636363636363641,-0.009090909090909094,-0.03846153846153855,-1.0,-0.038461538461538436,0.0,0.0,0.0,0.0,0.5730880059236085,0.022041846381677277,0.16180946247673234,0.006223440864489699,-0.020000000000010232,-0.022727272727272707,-2.0,0.0,2.4735859999999974,-0.27358600000000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100000000000006,4.409999999999997,-25.78000000000001,0.0,0.0,12.598449252275032,-1.990497935999997,-0.3833414438815126,0.0,0.0,0.0
32>35,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.6237172338301207,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-49.97991266850943,21.67217121775002,71.65208388625945,-0.03609202999787364,0.03609202999787353,-64.93625543216837,6.0380687201096634,-0.00528607387707522,-0.003323639576371773,15.583195366787578,3.693356420608353,-42.863762338647916,14.556020887888522,-0.017221313678676298,0.01722131367867623,0.006493506493506496,0.004329004329004321,0.019230769230769162,0.5,0.019230769230769273,0.0,0.0,0.0,0.0,-0.2996505275067278,-0.011525020288720378,-0.08154332314508395,-0.00313628165942631,0.010000000000019327,0.011111111111111072,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000002,-2.2049999999999983,12.889999999999993,0.0,0.0,-6.299224626137516,0.9952489679999985,0.18741137256429496,0.0,0.0,0.0
35>32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.6237172338301207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.97991266850943,-21.67217121775002,-71.65208388625945,0.03609202999787364,-0.03609202999787353,64.93625543216837,-6.0380687201096634,0.00528607387707522,0.003323639576371773,-15.583195366787578,-3.693356420608353,42.863762338647916,-14.556020887888522,0.017221313678676298,-0.01722131367867623,-0.006493506493506496,-0.004329004329004321,-0.019230769230769162,-0.5,-0.019230769230769273,0.0,0.0,0.0,0.0,0.2996505275067278,0.011525020288720378,0.08154332314508395,0.00313628165942631,-0.010000000000019327,-0.011111111111111072,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000002,2.2049999999999983,-12.889999999999993,0.0,0.0,6.299224626137516,-0.9952489679999985,-0.18741137256429496,0.0,0.0,0.0
39>35,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-62.60206064211695,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-75.95533474995972,44.12851149379037,120.08384624375009,-0.05912276942978184,0.059122769429781785,-94.11478095195235,27.782654712917292,-0.0069205593902336715,-0.004334507040703955,3.2430340714851127,4.784902087448955,-47.991121785270934,16.164298529101544,-0.019107556989374275,0.019107556989374164,0.006493506493506496,0.004329004329004321,0.0238603988603987,-0.25,0.014601139601139623,-0.5,0.0092592592592593,-0.5,-0.018518518518518517,-1.9337859477166823,-0.044464523287705116,-0.3223786105486637,-0.004566830812075706,-7.0,0.011111111111111072,1.0,0.0,-2.75,0.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689585,-1.2584000000000004,-7.215000000000003,12.889999999999993,-1.0,-0.22222222222222232,-21.510292656043816,-32.96577867999997,-0.5508718371748351,-175.0,-2.0,-6.0
35>39,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,62.60206064211695,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,75.95533474995972,-44.12851149379037,-120.08384624375009,0.05912276942978184,-0.059122769429781785,94.11478095195235,-27.782654712917292,0.0069205593902336715,0.004334507040703955,-3.2430340714851127,-4.784902087448955,47.991121785270934,-16.164298529101544,0.019107556989374275,-0.019107556989374164,-0.006493506493506496,-0.004329004329004321,-0.0238603988603987,0.25,-0.014601139601139623,0.5,-0.0092592592592593,0.5,0.018518518518518517,1.9337859477166823,0.044464523287705116,0.3223786105486637,0.004566830812075706,7.0,-0.011111111111111072,-1.0,0.0,2.75,-0.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034482758620689585,1.2584000000000004,7.215000000000003,-12.889999999999993,1.0,0.22222222222222232,21.510292656043816,32.96577867999997,0.5508718371748351,175.0,2.0,6.0
26>38,0.0,0.0,0.0,0.0,-7.0,-3.0,0.0,0.0,0.0,-116.2319348153369,-8.0,-4.0,-8.0,0.0,0.0,0.0,0.0,-8.0,0.0,-32.895476803577594,-95.14062613954849,-62.24514933597089,0.018080642175363537,-0.018080642175363537,-74.45500852091567,-157.75752425125705,0.019757604101989262,0.011270302361176238,21.055123673983786,-11.177839470186655,-109.67231738348528,-18.363785559640803,-0.007604624168138008,0.007604624168137897,-0.1333333333333333,-0.14444444444444446,0.08333333333333326,-2.0,0.0,0.0,0.08333333333333326,0.0,0.002976190476190476,-5.127578564853977,-0.12721503958074198,-1.4069035251276336,-0.03275711847498328,-68.0,0.009523809523809545,0.0,0.0,-6.054171999999994,-4.6158280000000005,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.024154589371980673,-0.04989999999999983,-6.608999999999995,0.0,-1.5,-0.8333333333333339,-30.387987647731677,-24.060850668000114,0.8608610087051902,-315.0,-11.0,-24.0
38>26,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,116.2319348153369,8.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,32.895476803577594,95.14062613954849,62.24514933597089,-0.018080642175363537,0.018080642175363537,74.45500852091567,157.75752425125705,-0.019757604101989262,-0.011270302361176238,-21.055123673983786,11.177839470186655,109.67231738348528,18.363785559640803,0.007604624168138008,-0.007604624168137897,0.1333333333333333,0.14444444444444446,-0.08333333333333326,2.0,0.0,0.0,-0.08333333333333326,0.0,-0.002976190476190476,5.127578564853977,0.12721503958074198,1.4069035251276336,0.03275711847498328,68.0,-0.009523809523809545,0.0,0.0,6.054171999999994,4.6158280000000005,1.0,1.0,0.0,0.0,0.0,1.0,0.024154589371980673,0.04989999999999983,6.608999999999995,0.0,1.5,0.8333333333333339,30.387987647731677,24.060850668000114,-0.8608610087051902,315.0,11.0,24.0
26>24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.518946957056528,-5.197148034600559,-27.716094991657087,0.01619870437833104,-0.01619870437833104,28.57451218310223,5.359009118968288,0.010371751446806382,0.006186500950722623,-11.908544268774904,-6.3306523708697,66.18450765436614,-48.86270873191026,0.05283960429526813,-0.05283960429526821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263525464741484,0.026098022769756146,0.10145191154814803,0.004227162981172844,0.0,0.0,0.0,0.0,1.6230000000000047,-0.6030000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143000000000006,5.052000000000021,0.0,0.0,0.0,9.14350907609844,15.970449459999998,0.38024879666666767,0.0,0.0,0.0
24>26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.518946957056528,5.197148034600559,27.716094991657087,-0.01619870437833104,0.01619870437833104,-28.57451218310223,-5.359009118968288,-0.010371751446806382,-0.006186500950722623,11.908544268774904,6.3306523708697,-66.18450765436614,48.86270873191026,-0.05283960429526813,0.05283960429526821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6263525464741484,-0.026098022769756146,-0.10145191154814803,-0.004227162981172844,0.0,0.0,0.0,0.0,-1.6230000000000047,0.6030000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5143000000000006,-5.052000000000021,0.0,0.0,0.0,-9.14350907609844,-15.970449459999998,-0.38024879666666767,0.0,0.0,0.0
24>38,0.0,0.0,0.0,0.0,-7.0,-3.0,0.0,0.0,0.0,-116.2319348153369,-8.0,-4.0,-8.0,0.0,0.0,0.0,0.0,-8.0,0.0,-55.41442376063412,-89.94347810494793,-34.529054344313806,0.0018819377970324958,-0.0018819377970324958,-103.0295207040179,-163.11653337022534,0.00938585265518288,0.0050838014104536144,32.96366794275869,-4.847187099316955,-175.85682503785142,30.498923172269457,-0.060444228463406136,0.06044422846340611,-0.1333333333333333,-0.14444444444444446,0.08333333333333326,-2.0,0.0,0.0,0.08333333333333326,0.0,0.002976190476190476,-5.753931111328125,-0.15331306235049813,-1.5083554366757816,-0.03698428145615612,-68.0,0.009523809523809545,0.0,0.0,-7.677171999999999,-4.012827999999999,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.024154589371980673,-0.5642000000000005,-11.661000000000016,0.0,-1.5,-0.8333333333333339,-39.53149672383012,-40.03130012800011,0.48061221203852256,-315.0,-11.0,-24.0
38>24,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,116.2319348153369,8.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,55.41442376063412,89.94347810494793,34.529054344313806,-0.0018819377970324958,0.0018819377970324958,103.0295207040179,163.11653337022534,-0.00938585265518288,-0.0050838014104536144,-32.96366794275869,4.847187099316955,175.85682503785142,-30.498923172269457,0.060444228463406136,-0.06044422846340611,0.1333333333333333,0.14444444444444446,-0.08333333333333326,2.0,0.0,0.0,-0.08333333333333326,0.0,-0.002976190476190476,5.753931111328125,0.15331306235049813,1.5083554366757816,0.03698428145615612,68.0,-0.009523809523809545,0.0,0.0,7.677171999999999,4.012827999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.024154589371980673,0.5642000000000005,11.661000000000016,0.0,1.5,0.8333333333333339,39.53149672383012,40.03130012800011,-0.48061221203852256,315.0,11.0,24.0
24>37,0.0,0.0,0.0,0.0,-6.0,-3.0,0.0,0.0,-1.0,-118.3834633833726,-7.0,-4.0,-7.0,0.0,0.0,0.0,0.0,-7.0,0.0,12.878134353864539,-130.70335664977642,-143.58149100364096,0.06788391643403124,-0.06788391643403124,-34.44869017772288,-184.52987939805098,0.01955535258842392,0.010624973543523375,20.269813681817595,-9.801541867600832,-122.61027105380413,4.785048757892326,-0.02453822309620246,0.024538223096202516,-0.14583333333333331,-0.1527777777777778,0.059523809523809534,-2.5,-0.023809523809523725,0.0,0.08333333333333326,0.0,0.002976190476190476,-5.480218250836021,-0.14027911661277892,-1.428317810673196,-0.033172965932223464,-68.01,-0.003968253968253954,-1.0,0.0,-6.440379,-4.149620999999996,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.024154589371980673,0.04079999999999928,-9.456000000000017,-12.889999999999993,-1.5,-0.8333333333333339,-33.232272097692714,-41.02654909600005,0.21401000644480206,-315.0,-11.0,-24.0
37>24,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,118.3834633833726,7.0,4.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,-12.878134353864539,130.70335664977642,143.58149100364096,-0.06788391643403124,0.06788391643403124,34.44869017772288,184.52987939805098,-0.01955535258842392,-0.010624973543523375,-20.269813681817595,9.801541867600832,122.61027105380413,-4.785048757892326,0.02453822309620246,-0.024538223096202516,0.14583333333333331,0.1527777777777778,-0.059523809523809534,2.5,0.023809523809523725,0.0,-0.08333333333333326,0.0,-0.002976190476190476,5.480218250836021,0.14027911661277892,1.428317810673196,0.033172965932223464,68.01,0.003968253968253954,1.0,0.0,6.440379,4.149620999999996,1.0,1.0,0.0,0.0,0.0,1.0,0.024154589371980673,-0.04079999999999928,9.456000000000017,12.889999999999993,1.5,0.8333333333333339,33.232272097692714,41.02654909600005,-0.21401000644480206,315.0,11.0,24.0
38>37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.151528568035701,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68.29255811449866,-40.759878544828496,-109.05243665932716,0.06600197863699875,-0.06600197863699875,68.58083052629502,-21.41334602782564,0.010169499933241039,0.0055411721330697605,-12.693854260941094,-4.954354768283878,53.246553984047296,-25.71387441437713,0.035906005367203675,-0.03590600536720359,-0.012500000000000011,-0.008333333333333331,-0.023809523809523725,-0.5,-0.023809523809523725,0.0,0.0,0.0,0.0,0.27371286049210397,0.01303394573771921,0.08003762600258568,0.003811315523932657,-0.010000000000005116,-0.0134920634920635,-1.0,0.0,1.2367929999999987,-0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049999999999998,2.2049999999999983,-12.889999999999993,0.0,0.0,6.299224626137402,-0.9952489679999417,-0.2666022055937205,0.0,0.0,0.0
